,date,unit_sales,rolling_mean_14,year,month,day,dayofweek
1350,2016-09-19,362657.137,410203.9837142857,2016,9,19,0
1351,2016-09-20,336675.564,414794.7851428571,2016,9,20,1
1352,2016-09-21,368436.111,419097.8920714286,2016,9,21,2
1353,2016-09-22,277358.063,421697.6353571429,2016,9,22,3
1354,2016-09-23,367295.994,422698.2819285714,2016,9,23,4
1355,2016-09-24,484823.428,430017.75357142853,2016,9,24,5
1356,2016-09-25,549001.324,439045.5744285714,2016,9,25,6
1357,2016-09-26,353791.109,439831.6795,2016,9,26,0
1358,2016-09-27,304356.247,439125.7369285714,2016,9,27,1
1359,2016-09-28,348458.474,435806.75764285715,2016,9,28,2
1360,2016-09-29,272319.27,431194.34528571425,2016,9,29,3
1361,2016-09-30,387961.893,424596.5194285714,2016,9,30,4
1362,2016-10-01,673548.479,418766.38978571433,2016,10,1,5
1363,2016-10-02,770145.037,416424.4037857143,2016,10,2,6
1364,2016-10-03,460402.147,410791.76785714284,2016,10,3,0
1365,2016-10-04,381965.366,406375.7915,2016,10,4,1
1366,2016-10-05,423668.336,402867.8494285714,2016,10,5,2
1367,2016-10-06,309891.93,399403.3568571428,2016,10,6,3
1368,2016-10-07,390995.115,399302.3332142857,2016,10,7,4
1369,2016-10-08,534073.53,396644.1530714286,2016,10,8,5
1370,2016-10-09,641770.683,393556.6412857143,2016,10,9,6
1371,2016-10-10,371162.486,393183.2641428571,2016,10,10,0
1372,2016-10-11,310525.868,393090.6172142857,2016,10,11,1
1373,2016-10-12,361760.527,393607.3147142857,2016,10,12,2
1374,2016-10-13,287210.323,392094.31807142857,2016,10,13,3
1375,2016-10-14,363509.829,393004.4126428571,2016,10,14,4
1376,2016-10-15,483937.227,405023.0377857143,2016,10,15,5
1377,2016-10-16,634696.847,418344.86642857146,2016,10,16,6
1378,2016-10-17,378508.614,425326.6528571429,2016,10,17,0
1379,2016-10-18,319655.259,428561.6387142857,2016,10,18,1
1380,2016-10-19,349989.823,432506.7976428572,2016,10,19,2
1381,2016-10-20,313285.081,434830.6452857143,2016,10,20,3
1382,2016-10-21,380458.113,436523.4396428572,2016,10,21,4
1383,2016-10-22,478035.631,440041.3040714286,2016,10,22,5
1384,2016-10-23,590154.176,446667.6868571429,2016,10,23,6
1385,2016-10-24,345732.591,447908.4995,2016,10,24,0
1386,2016-10-25,319530.329,448349.1867142857,2016,10,25,1
1387,2016-10-26,350665.077,449299.33335714287,2016,10,26,2
1388,2016-10-27,282527.483,450362.98000000004,2016,10,27,3
1389,2016-10-28,352199.926,448616.40400000004,2016,10,28,4
1390,2016-10-29,463279.584,435072.74314285716,2016,10,29,5
1391,2016-10-30,550229.735,425397.87242857146,2016,10,30,6
1392,2016-10-31,337697.743,419548.33435714286,2016,10,31,0
1393,2016-11-01,404710.972,415097.61242857145,2016,11,1,1
1394,2016-11-02,520685.583,409834.8615,2016,11,2,2
1395,2016-11-03,423444.489,410077.2294285715,2016,11,3,3
1396,2016-11-04,484246.877,409324.58642857143,2016,11,4,4
1397,2016-11-05,501860.662,405321.87935714284,2016,11,5,5
1398,2016-11-06,669286.547,401634.986,2016,11,6,6
1399,2016-11-07,445955.059,399818.5649285714,2016,11,7,0
1400,2016-11-08,402756.617,400461.7407142857,2016,11,8,1
1401,2016-11-09,436370.123,399669.20857142855,2016,11,9,2
1402,2016-11-10,311151.038,399334.72000000003,2016,11,10,3
1403,2016-11-11,389851.241,398526.8697857143,2016,11,11,4
1404,2016-11-12,518677.643,397051.3238571429,2016,11,12,5
1405,2016-11-13,689669.346,391017.9587142857,2016,11,13,6
1406,2016-11-14,392302.126,388102.8965,2016,11,14,0
1407,2016-11-15,349324.935,394178.3045714286,2016,11,15,1
1408,2016-11-16,456319.967,406370.85885714286,2016,11,16,2
1409,2016-11-17,329310.672,414239.388,2016,11,17,3
1410,2016-11-18,392253.618,421652.8711428572,2016,11,18,4
1411,2016-11-19,524196.43,423354.6590714286,2016,11,19,5
1412,2016-11-20,653760.183,429006.9712857143,2016,11,20,6
1413,2016-11-21,411857.788,436165.719,2016,11,21,0
1414,2016-11-22,344049.215,442110.4538571429,2016,11,22,1
1415,2016-11-23,412258.523,448232.2428571428,2016,11,23,2
1416,2016-11-24,311151.406,450276.78250000003,2016,11,24,3
1417,2016-11-25,397537.895,452966.1621428571,2016,11,25,4
1418,2016-11-26,494591.256,456923.16635714285,2016,11,26,5
1419,2016-11-27,612632.333,466883.1385714286,2016,11,27,6
1420,2016-11-28,405711.706,470783.4516428571,2016,11,28,0
1421,2016-11-29,326923.534,466827.3061428571,2016,11,29,1
1422,2016-11-30,416376.084,462229.76214285713,2016,11,30,2
1423,2016-12-01,443592.109,455505.9180714286,2016,12,1,3
1424,2016-12-02,451991.853,448934.97099999996,2016,12,2,4
1425,2016-12-03,607862.491,450530.383,2016,12,3,5
1426,2016-12-04,738212.564,449421.35699999996,2016,12,4,6
1427,2016-12-05,435581.777,446985.83764285716,2016,12,5,0
1428,2016-12-06,558682.065,442792.4517857143,2016,12,6,1
1429,2016-12-07,484160.016,441070.1946428572,2016,12,7,2
1430,2016-12-08,369419.745,441070.2209285715,2016,12,8,3
1431,2016-12-09,434574.587,441619.26764285716,2016,12,9,4
1432,2016-12-10,513729.769,439898.81142857147,2016,12,10,5
1433,2016-12-11,631380.141,434396.1676428571,2016,12,11,6
1434,2016-12-12,432274.807,435353.9947857143,2016,12,12,0
1435,2016-12-13,393365.571,433753.89471428574,2016,12,13,1
1436,2016-12-14,456990.922,430900.76021428575,2016,12,14,2
1437,2016-12-15,398098.256,439063.72000000003,2016,12,15,3
1438,2016-12-16,491535.378,443330.73678571434,2016,12,16,4
1439,2016-12-17,588138.306,449306.884,2016,12,17,5
1440,2016-12-18,708790.536,455339.19692857144,2016,12,18,6
1441,2016-12-19,553564.223,457033.7675714286,2016,12,19,0
1442,2016-12-20,565971.485,472364.6854285714,2016,12,20,1
1443,2016-12-21,630885.43,477500.5063571428,2016,12,21,2
1444,2016-12-22,593527.777,481662.5305714286,2016,12,22,3
1445,2016-12-23,657560.42,484308.00857142854,2016,12,23,4
1446,2016-12-24,615579.335,485675.04521428567,2016,12,24,5
1447,2016-12-26,573048.116,487014.1743571428,2016,12,26,0
1448,2016-12-27,434090.466,488911.53871428565,2016,12,27,1
1449,2016-12-28,491901.91,493657.3985,2016,12,28,2
1450,2016-12-29,450327.346,496558.4583571428,2016,12,29,3
1451,2016-12-30,588584.714,493308.89742857136,2016,12,30,4
1452,2016-12-31,511673.174,496133.4349285714,2016,12,31,5
1453,2017-01-02,821605.02,494724.5645714286,2017,1,2,0
1454,2017-01-03,593083.064,492622.9911428572,2017,1,3,1
1455,2017-01-04,543055.877,501050.30871428567,2017,1,4,2
1456,2017-01-05,421969.24,501570.98157142854,2017,1,5,3
1457,2017-01-06,475042.244,512051.36828571424,2017,1,6,4
1458,2017-01-07,635830.965,528059.0848571429,2017,1,7,5
1459,2017-01-08,699178.089,543986.6443571429,2017,1,8,6
1460,2017-01-09,439697.323,551261.6133571429,2017,1,9,0
1461,2017-01-10,383640.387,547095.0401428571,2017,1,10,1
1462,2017-01-11,424036.251,547224.7300714286,2017,1,11,2
1463,2017-01-12,331650.94,554263.0399999999,2017,1,12,3
1464,2017-01-13,425414.895,553787.0702857143,2017,1,13,4
1465,2017-01-14,576171.266,567393.245857143,2017,1,14,5
1466,2017-01-15,687957.428,568831.6598571428,2017,1,15,6
1467,2017-01-16,440458.39,585507.8537142858,2017,1,16,0
1468,2017-01-17,374599.558,577243.0342857143,2017,1,17,1
1469,2017-01-18,422154.55,576492.4381428572,2017,1,18,2
1470,2017-01-19,314912.143,566206.5635,2017,1,19,3
1471,2017-01-20,389002.44,555074.9073571429,2017,1,20,4
1472,2017-01-21,614338.285,558096.5636428571,2017,1,21,5
1473,2017-01-22,677396.08,561069.2542857142,2017,1,22,6
1474,2017-01-23,423388.745,548506.2534285715,2017,1,23,0
1475,2017-01-24,367988.004,534977.1299285714,2017,1,24,1
1476,2017-01-25,396213.112,534258.9717142858,2017,1,25,2
1477,2017-01-26,302443.115,522812.4738571429,2017,1,26,3
1478,2017-01-27,396694.207,521033.0130714286,2017,1,27,4
1479,2017-01-28,534258.969,520146.3382142857,2017,1,28,5
1480,2017-01-29,612420.745,532738.0706428571,2017,1,29,6
1481,2017-01-30,360612.382,505513.3113571428,2017,1,30,0
1482,2017-01-31,392637.561,489907.3466428571,2017,1,31,1
1483,2017-02-01,518516.125,481271.5375714285,2017,2,1,2
1484,2017-02-02,391475.604,473624.60207142856,2017,2,2,3
1485,2017-02-03,461979.967,467478.90178571426,2017,2,3,4
1486,2017-02-04,627573.917,465943.7103571429,2017,2,4,5
1487,2017-02-05,647873.315,464387.85257142864,2017,2,5,6
1488,2017-02-06,424168.547,463222.95414285705,2017,2,6,0
1489,2017-02-07,386743.114,462104.92678571434,2017,2,7,1
1490,2017-02-08,437854.984,460117.5597142857,2017,2,8,2
1491,2017-02-09,338544.057,458031.2865,2017,2,9,3
1492,2017-02-10,420857.524,455979.80878571427,2017,2,10,4
1493,2017-02-11,519171.57,452986.0732857143,2017,2,11,5
1494,2017-02-12,625173.004,447590.5959285715,2017,2,12,6
1495,2017-02-13,429363.564,441887.3096428571,2017,2,13,0
1496,2017-02-14,326573.005,443175.73842857144,2017,2,14,1
1497,2017-02-15,395921.924,450058.70807142864,2017,2,15,2
1498,2017-02-16,346731.54,455527.5267142857,2017,2,16,3
1499,2017-02-17,414260.794,460740.2072142857,2017,2,17,4
1500,2017-02-18,601157.686,461685.60949999996,2017,2,18,5
1501,2017-02-19,481698.835,459576.84057142853,2017,2,19,6
1502,2017-02-20,392746.367,459632.54071428574,2017,2,20,0
1503,2017-02-21,371873.816,460972.1914285714,2017,2,21,1
1504,2017-02-22,389214.979,463946.6108571429,2017,2,22,2
1505,2017-02-23,342609.311,466525.2495714286,2017,2,23,3
1506,2017-02-24,412215.84,468251.20078571426,2017,2,24,4
1507,2017-02-25,506520.83,467173.5294285714,2017,2,25,5
1508,2017-02-26,415810.725,468084.4050714285,2017,2,26,6
1509,2017-02-27,427032.116,472995.2037857143,2017,2,27,0
1510,2017-02-28,574030.536,468276.3069285714,2017,2,28,1
1511,2017-03-01,528591.465,459519.57828571426,2017,3,1,2
1512,2017-03-02,437234.753,456323.57371428574,2017,3,2,3
1513,2017-03-03,486198.806,452915.06135714287,2017,3,3,4
1514,2017-03-04,634886.367,451028.1877142857,2017,3,4,5
1515,2017-03-05,719913.718,439158.582,2017,3,5,6
1516,2017-03-06,428920.871,436914.1405714286,2017,3,6,0
1517,2017-03-07,392718.08,435852.04785714287,2017,3,7,1
1518,2017-03-08,414182.42,432377.7617857143,2017,3,8,2
1519,2017-03-09,337546.104,432668.13707142853,2017,3,9,3
1520,2017-03-10,427418.559,432050.87392857147,2017,3,10,4
1521,2017-03-11,560114.855,431147.2496428572,2017,3,11,5
1522,2017-03-12,688801.374,416192.8011428571,2017,3,12,6
1523,2017-03-13,405771.2,416026.26914285717,2017,3,13,0
1524,2017-03-14,358424.893,433701.80707142863,2017,3,14,1
1525,2017-03-15,435844.378,443178.20285714284,2017,3,15,2
1526,2017-03-16,360524.078,449642.71807142854,2017,3,16,3
1527,2017-03-17,444982.67,454781.14749999996,2017,3,17,4
1528,2017-03-18,580663.173,457190.33900000004,2017,3,18,5
1529,2017-03-19,698361.909,474205.6877857143,2017,3,19,6
1530,2017-03-20,440732.557,476789.58092857146,2017,3,20,0
1531,2017-03-21,387534.596,478278.4569285714,2017,3,21,1
1532,2017-03-22,414912.056,480061.84557142854,2017,3,22,2
1533,2017-03-23,341132.473,479700.1879285714,2017,3,23,3
1534,2017-03-24,421799.456,480786.0964285714,2017,3,24,4
1535,2017-03-25,577746.261,484614.2410714286,2017,3,25,5
1536,2017-03-26,655279.159,504113.5731428572,2017,3,26,6
1537,2017-03-27,414395.417,502594.93628571427,2017,3,27,0
1538,2017-03-28,343433.162,487194.5332142857,2017,3,28,1
1539,2017-03-29,435010.393,480569.74128571426,2017,3,29,2
1540,2017-03-30,333400.874,475090.40735714283,2017,3,30,3
1541,2017-03-31,479072.391,472146.3976428571,2017,3,31,4
1542,2017-04-01,846761.26,468273.31235714286,2017,4,1,5
1543,2017-04-02,667628.294,466733.8974285714,2017,4,2,6
1544,2017-04-03,425840.816,467577.58928571426,2017,4,3,0
1545,2017-04-04,426987.451,467207.3404285714,2017,4,4,1
1546,2017-04-05,465979.093,467259.4572857143,2017,4,5,2
1547,2017-04-06,359403.881,467515.62649999995,2017,4,6,3
1548,2017-04-07,410164.105,467114.262,2017,4,7,4
1549,2017-04-08,557645.889,468373.64814285707,2017,4,8,5
1550,2017-04-09,661129.279,465979.20421428565,2017,4,9,6
1551,2017-04-10,383562.522,466595.2197142857,2017,4,10,0
1552,2017-04-11,363347.759,465524.38178571436,2017,4,11,1
1553,2017-04-12,390707.844,465464.8114285714,2017,4,12,2
1554,2017-04-13,381376.323,463527.4397142857,2017,4,13,3
1555,2017-04-14,391271.528,465962.4197857143,2017,4,14,4
1556,2017-04-15,489505.707,484969.426,2017,4,15,5
1557,2017-04-16,588035.731,482774.16778571426,2017,4,16,6
1558,2017-04-17,403925.777,481710.472,2017,4,17,0
1559,2017-04-18,365425.629,484528.53307142854,2017,4,18,1
1560,2017-04-19,413136.333,488176.1785714286,2017,4,19,2
1561,2017-04-20,336920.574,489481.2791428571,2017,4,20,3
1562,2017-04-21,418117.831,488650.18264285714,2017,4,21,4
1563,2017-04-22,520669.416,487214.4417857143,2017,4,22,5
1564,2017-04-23,643719.563,487632.30750000005,2017,4,23,6
1565,2017-04-24,376779.856,485429.95785714284,2017,4,24,0
1566,2017-04-25,357462.367,486852.42907142855,2017,4,25,1
1567,2017-04-26,389982.433,483687.96128571435,2017,4,26,2
1568,2017-04-27,305131.82,487114.7790714285,2017,4,27,3
1569,2017-04-28,410782.129,480843.28885714285,2017,4,28,4
1570,2017-04-29,549925.259,455325.0350714285,2017,4,29,5
1571,2017-04-30,553516.588,449639.852,2017,4,30,6
1572,2017-05-01,724922.543,448074.4920714285,2017,5,1,0
1573,2017-05-02,466016.594,443677.2190714286,2017,5,2,1
1574,2017-05-03,480529.778,439902.7362142857,2017,5,3,2
1575,2017-05-04,369266.848,438296.78571428574,2017,5,4,3
1576,2017-05-05,419505.363,438864.909,2017,5,5,4
1577,2017-05-06,559246.443,436223.73235714284,2017,5,6,5
1578,2017-05-07,666372.69,434980.18121428567,2017,5,7,6
1579,2017-05-08,412736.886,434495.7050714285,2017,5,8,0
1580,2017-05-09,359063.249,434075.31992857147,2017,5,9,1
1581,2017-05-10,398554.891,434023.50485714286,2017,5,10,2
1582,2017-05-11,312685.19,428577.4689285714,2017,5,11,3
1583,2017-05-12,396189.733,429971.0832857143,2017,5,12,4
1584,2017-05-13,585819.949,434286.7655714286,2017,5,13,5
1585,2017-05-14,457783.036,431821.1125,2017,5,14,6
1586,2017-05-15,404543.428,454749.45292857144,2017,5,15,0
1587,2017-05-16,410219.221,461934.52185714286,2017,5,16,1
1588,2017-05-17,430186.281,466748.33935714286,2017,5,17,2
1589,2017-05-18,317481.291,469058.7875,2017,5,18,3
1590,2017-05-19,407295.378,469157.89692857146,2017,5,19,4
1591,2017-05-20,544834.319,471913.39885714283,2017,5,20,5
1592,2017-05-21,646224.562,473531.4793571429,2017,5,21,6
1593,2017-05-22,395874.857,476099.83864285715,2017,5,22,0
1594,2017-05-23,355708.91,476214.18735714286,2017,5,23,1
1595,2017-05-24,384084.329,476826.50578571425,2017,5,24,2
1596,2017-05-25,307008.33,477366.03221428575,2017,5,25,3
1597,2017-05-26,508710.799,476323.7182142857,2017,5,26,4
1598,2017-05-27,470003.123,478887.6246428572,2017,5,27,5
1599,2017-05-28,566144.109,472049.5137857143,2017,5,28,6
1600,2017-05-29,383562.236,449165.29128571425,2017,5,29,0
1601,2017-05-30,357776.402,445179.76464285713,2017,5,30,1
1602,2017-05-31,419738.862,441583.80057142855,2017,5,31,2
1603,2017-06-01,402582.657,437884.83221428574,2017,6,1,3
1604,2017-06-02,499819.651,437012.6904285714,2017,6,2,4
1605,2017-06-03,641629.763,435983.253,2017,6,3,5
1606,2017-06-04,769796.887,434544.10099999997,2017,6,4,6
1607,2017-06-05,479630.728,433339.67035714287,2017,6,5,0
1608,2017-06-06,403969.698,433100.0747142857,2017,6,6,1
1609,2017-06-07,450756.703,432066.46314285713,2017,6,7,2
1610,2017-06-08,334530.481,431660.97314285714,2017,6,8,3
1611,2017-06-09,420854.86,439698.1921428572,2017,6,9,4
1612,2017-06-10,537741.395,431425.5617142857,2017,6,10,5
1613,2017-06-11,660609.257,439165.63835714286,2017,6,11,6
1614,2017-06-12,387059.364,437666.9817857143,2017,6,12,0
1615,2017-06-13,369275.244,433921.0661428572,2017,6,13,1
1616,2017-06-14,401436.812,433174.82192857144,2017,6,14,2
1617,2017-06-15,340075.715,439253.4909285714,2017,6,15,3
1618,2017-06-16,450500.045,445862.3675714286,2017,6,16,4
1619,2017-06-17,584338.852,452776.32785714284,2017,6,17,5
1620,2017-06-18,502295.059,461602.9225,2017,6,18,6
1621,2017-06-19,409387.524,467585.48471428576,2017,6,19,0
1622,2017-06-20,402469.405,471032.68385714287,2017,6,20,1
1623,2017-06-21,401057.407,475794.9962857143,2017,6,21,2
1624,2017-06-22,310034.204,477760.86421428574,2017,6,22,3
1625,2017-06-23,402967.311,471485.44,2017,6,23,4
1626,2017-06-24,511104.432,476323.888,2017,6,24,5
1627,2017-06-25,595126.873,483071.39857142855,2017,6,25,6
1628,2017-06-26,373753.862,483321.19342857145,2017,6,26,0
1629,2017-06-27,331420.49,484142.5392857143,2017,6,27,1
1630,2017-06-28,377250.373,482835.25,2017,6,28,2
1631,2017-06-29,308123.243,478370.4684285714,2017,6,29,3
1632,2017-06-30,423757.352,474847.6394285714,2017,6,30,4
1633,2017-07-01,641649.818,470755.43149999995,2017,7,1,5
1634,2017-07-02,705943.005,451648.1580714286,2017,7,2,6
1635,2017-07-03,484996.627,446630.7863571429,2017,7,3,0
1636,2017-07-04,421630.561,446523.6225714286,2017,7,4,1
1637,2017-07-05,450327.833,442973.67285714287,2017,7,5,2
1638,2017-07-06,352576.66,441223.9387857143,2017,7,6,3
1639,2017-07-07,421154.493,439946.2567142857,2017,7,7,4
1640,2017-07-08,521784.42,438043.6165,2017,7,8,5
1641,2017-07-09,581352.093,433366.30335714284,2017,7,9,6
1642,2017-07-10,400255.24,432415.91035714286,2017,7,10,0
1643,2017-07-11,351584.758,429711.9993571429,2017,7,11,1
1644,2017-07-12,380746.45,427984.3965714286,2017,7,12,2
1645,2017-07-13,315660.183,425702.07714285713,2017,7,13,3
1646,2017-07-14,390896.066,423791.88478571427,2017,7,14,4
1647,2017-07-15,495107.355,427885.5252142857,2017,7,15,5
1648,2017-07-16,574725.921,442431.8070714286,2017,7,16,6
1649,2017-07-17,412239.557,447832.4572857143,2017,7,17,0
1650,2017-07-18,358715.513,449201.1112857143,2017,7,18,1
1651,2017-07-19,396156.701,452720.42742857145,2017,7,19,2
1652,2017-07-20,346297.706,455759.1742857142,2017,7,20,3
1653,2017-07-21,408199.921,457058.25871428574,2017,7,21,4
1654,2017-07-22,482838.968,457821.11500000005,2017,7,22,5
1655,2017-07-23,552268.1,456837.2021428571,2017,7,23,6
1656,2017-07-24,398815.544,458730.1577142857,2017,7,24,0
1657,2017-07-25,343215.473,460170.46257142856,2017,7,25,1
1658,2017-07-26,371557.164,460420.1823571428,2017,7,26,2
1659,2017-07-27,314677.339,460958.5352142857,2017,7,27,3
1660,2017-07-28,421051.921,458611.3005,2017,7,28,4
1661,2017-07-29,516314.224,448143.98171428574,2017,7,29,5
1662,2017-07-30,580407.245,438771.33285714284,2017,7,30,6
1663,2017-07-31,440220.296,433574.39928571426,2017,7,31,0
1664,2017-08-01,478229.339,429080.4672857143,2017,8,1,1
1665,2017-08-02,482223.387,425211.1007142857,2017,8,2,2
1666,2017-08-03,365336.555,424762.604,2017,8,3,3
1667,2017-08-04,425713.169,423837.2774285714,2017,8,4,4
1668,2017-08-05,500614.561,421055.45942857146,2017,8,5,5
1669,2017-08-06,547592.13,418978.0313571429,2017,8,6,6
1670,2017-08-07,396073.436,418875.1959285714,2017,8,7,0
1671,2017-08-08,347288.263,418277.3898571428,2017,8,8,1
1672,2017-08-09,367813.888,417621.0122857142,2017,8,9,2
1673,2017-08-10,315940.305,417550.80914285715,2017,8,10,3
1674,2017-08-11,406504.392,419704.79878571426,2017,8,11,4
1675,2017-08-12,389945.577,421219.57514285715,2017,8,12,5
1676,2017-08-13,438714.53,421625.384,2017,8,13,6
1677,2017-08-14,377126.441,423624.0082142857,2017,8,14,0
1678,2017-08-15,363382.598,432160.71007142856,2017,8,15,1
